0N,1N,2N,3N,4N,0c,1c,2c,3c,4c
4.5424706666666665,0.641093184900985,0.7156284875049568,0.9083929073982746,1.1156578578493088,4.549538992715444,0.6486421084108521,0.7506211289999841,0.9419728192850572,1.1156578578493088
4.5424706666666665,1.2903724507598011,1.9672403923798714,2.6508411351327363,3.653279732511109,4.557472963930547,1.3234621480418771,2.119748049281956,3.027379919975331,3.6532797325111077
4.5424706666666665,0.7999427437338249,0.8280825547067433,0.9849497682406685,1.1940000000000004,4.566198666666667,0.8406141572571982,1.2070897968259071,1.2711919671860716,1.1940000000000008
4.5424706666666665,1.9177677499460617,3.3317221039403315,4.548257197249831,5.139266666666669,4.919927999999998,2.835679428026427,4.651434502717089,4.971247271525596,5.139266666666667
4.5424706666666665,0.3834503115049846,0.17556300024433905,0.14178364800457016,0.16083836180763822,4.543119029074549,0.3846135339576173,0.17781528266962562,0.14444050603137717,0.1608383618076381
